#! FIELDS xi file.free der_xi
#! SET min_xi 0.0
#! SET max_xi 10.0
#! SET nbins_xi  501
#! SET periodic_xi false
   1.920000000  9.020677870   1.505670024
   1.940000000  9.055533311   1.976188315
   1.960000000  9.099725402   2.438847714
   1.980000000  9.153087220   2.892684592
   2.000000000  9.215432786   3.336758519
   2.020000000  9.286557561   3.770155023
   2.040000000  9.366238987   4.191988246
   2.060000000  9.454237091   4.601403451
   2.080000000  9.550295125   4.997579395
   2.100000000  9.654140266   5.379730539
   2.120000000  9.765484347   5.747109100
   2.140000000  9.884024630   6.099006938
   2.160000000  10.009444624   6.434757255
   2.180000000  10.141414921   6.753736124
   2.200000000  10.279594069   7.055363827
   2.220000000  10.423629474   7.339106002
   2.240000000  10.573158309   7.604474603
   2.260000000  10.727808458   7.851028667
   2.280000000  10.887199456   8.078374883
   2.300000000  11.050943453   8.286167984
   2.320000000  11.218646175   8.474110931
   2.340000000  11.389907890   8.641954931
   2.360000000  11.564324373   8.789499256
   2.380000000  11.741487861   8.916590901
   2.400000000  11.920988009   9.023124059
   2.420000000  12.102412823   9.109039446
   2.440000000  12.285349586   9.174323454
   2.460000000  12.469385761   9.219007174
   2.480000000  12.654109873   9.243165265
   2.500000000  12.839112372   9.246914707
   2.520000000  13.023986462   9.230413427
   2.540000000  13.208328909   9.193858824
   2.560000000  13.391740815   9.137486186
   2.580000000  13.573828356   9.061567034
   2.600000000  13.754203496   8.966407382
   2.620000000  13.932484652   8.852345939
   2.640000000  14.108297333   8.719752258
   2.660000000  14.281274742   8.569024840
   2.680000000  14.451058327   8.400589221
   2.700000000  14.617298311   8.214896028
   2.720000000  14.779654168   8.012419040
   2.740000000  14.937795072   7.793653246
   2.760000000  15.091400298   7.559112920
   2.780000000  15.240159589   7.309329721
   2.800000000  15.383773487   7.044850824
   2.820000000  15.521953622   6.766237101
   2.840000000  15.654422971   6.474061338
   2.860000000  15.780916076   6.168906532
   2.880000000  15.901179232   5.851364228
   2.900000000  16.014970645   5.522032952
   2.920000000  16.122060550   5.181516703
   2.940000000  16.222231313   4.830423538
   2.960000000  16.315277492   4.469364236
   2.980000000  16.401005882   4.098951056
   3.000000000  16.479235534   3.719796584
   3.020000000  16.549797746   3.332512679
   3.040000000  16.612536041   2.937709502
   3.060000000  16.667306126   2.535994658
   3.080000000  16.713975827   2.127972415
   3.100000000  16.752425022   1.714243026
   3.120000000  16.782545548   1.295402145
   3.140000000  16.804241108   0.872040326
   3.160000000  16.817427162   0.444742612
   3.180000000  16.822030813   0.014088204
   3.200000000  16.817990690   -0.419349780
   3.220000000  16.805256821   -0.855004490
   3.240000000  16.783790510   -1.292315442
   3.260000000  16.753564204   -1.730728563
   3.280000000  16.714561368   -2.169696173
   3.300000000  16.666776357   -2.608676912
   3.320000000  16.610214291   -3.047135630
   3.340000000  16.544890932   -3.484543228
   3.360000000  16.470832562   -3.920376470
   3.380000000  16.388075873   -4.354117768
   3.400000000  16.296667851   -4.785254946
   3.420000000  16.196665675   -5.213280995
   3.440000000  16.088136611   -5.637693816
   3.460000000  15.971157922   -6.057995967
   3.480000000  15.845816773   -6.473694415
   3.500000000  15.712210146   -6.884300302
   3.520000000  15.570444761   -7.289328731
   3.540000000  15.420636997   -7.688298569
   3.560000000  15.262912818   -8.080732291
   3.580000000  15.097407705   -8.466155851
   3.600000000  14.924266584   -8.844098594
   3.620000000  14.743643761   -9.214093216
   3.640000000  14.555702855   -9.575675767
   3.660000000  14.360616730   -9.928385707
   3.680000000  14.158567427   -10.271766018
   3.700000000  13.949746090   -10.605363367
   3.720000000  13.734352892   -10.928728338
   3.740000000  13.512596956   -11.241415713
   3.760000000  13.284696264   -11.542984821
   3.780000000  13.050877563   -11.832999949
   3.800000000  12.811376266   -12.111030807
   3.820000000  12.566436331   -12.376653065
   3.840000000  12.316310143   -12.629448945
   3.860000000  12.061258373   -12.869007867
   3.880000000  11.801549829   -13.094927158
   3.900000000  11.537461287   -13.306812815
   3.920000000  11.269277316   -13.504280315
   3.940000000  10.997290074   -13.686955476
   3.960000000  10.721799097   -13.854475359
   3.980000000  10.443111060   -14.006489217
   4.000000000  10.161539528   -14.142659468
   4.020000000  9.877404681   -14.262662711
   4.040000000  9.591033020   -14.366190759
   4.060000000  9.302757051   -14.452951695
   4.080000000  9.012914952   -14.522670943
   4.100000000  8.721850213   -14.575092348
   4.120000000  8.429911258   -14.609979257
   4.140000000  8.137451043   -14.627115596
   4.160000000  7.844826634   -14.626306943
   4.180000000  7.552398765   -14.607381580
   4.200000000  7.260531371   -14.570191521
   4.220000000  6.969591104   -14.514613518
   4.240000000  6.679946830   -14.440550027
   4.260000000  6.391969103   -14.347930138
   4.280000000  6.106029625   -14.236710450
   4.300000000  5.822500685   -14.106875902
   4.320000000  5.541754589   -13.958440541
   4.340000000  5.264163064   -13.791448226
   4.360000000  4.990096660   -13.605973265
   4.380000000  4.719924133   -13.402120973
   4.400000000  4.454011821   -13.180028156
   4.420000000  4.192723007   -12.939863511
   4.440000000  3.936417280   -12.681827934
   4.460000000  3.685449889   -12.406154744
   4.480000000  3.440171091   -12.113109808
   4.500000000  3.200925497   -11.802991571
   4.520000000  2.968051428   -11.476130985
   4.540000000  2.741880258   -11.132891342
   4.560000000  2.522735774   -10.773667996
   4.580000000  2.310933538   -10.398887990
   4.600000000  2.106780254   -10.009009573
   4.620000000  1.910573155   -9.604521618
   4.640000000  1.722599390   -9.185942930
   4.660000000  1.543135438   -8.753821459
   4.680000000  1.372446531   -8.308733406
   4.700000000  1.210786102   -7.851282232
   4.720000000  1.058395242   -7.382097575
   4.740000000  0.915502199   -6.901834061
   4.760000000  0.782321880   -6.411170040
   4.780000000  0.659055397   -5.910806222
   4.800000000  0.545889631   -5.401464239
   4.820000000  0.442996827   -4.883885126
   4.840000000  0.350534226   -4.358827727
   4.860000000  0.268643718   -3.827067039
   4.880000000  0.197451544   -3.289392487
   4.900000000  0.137068019   -2.746606147
   4.920000000  0.087587298   -2.199520923
   4.940000000  0.049087182   -1.648958669
   4.960000000  0.021628951   -1.095748287
   4.980000000  0.005257250   -0.540723787
   5.000000000  0.000000000   0.015277671
   5.020000000  0.005868357   0.571417754
   5.040000000  0.022856710   1.126858940
   5.060000000  0.050942715   1.680766503
   5.080000000  0.090087370   2.232310489
   5.100000000  0.140235134   2.780667686
   5.120000000  0.201314078   3.325023564
   5.140000000  0.273236077   3.864574193
   5.160000000  0.355897045   4.398528123
   5.180000000  0.449177202   4.926108223
   5.200000000  0.552941374   5.446553474
   5.220000000  0.667039341   5.959120699
   5.240000000  0.791306202   6.463086238
   5.260000000  0.925562790   6.957747556
   5.280000000  1.069616105   7.442424769
   5.300000000  1.223259781   7.916462102
   5.320000000  1.386274589   8.379229254
   5.340000000  1.558428951   8.830122679
   5.360000000  1.739479496   9.268566772
   5.380000000  1.929171622   9.694014960
   5.400000000  2.127240094   10.105950685
   5.420000000  2.333409650   10.503888294
   5.440000000  2.547395626   10.887373814
   5.460000000  2.768904602   11.255985620
   5.480000000  2.997635051   11.609334991
   5.500000000  3.233278002   11.947066559
   5.520000000  3.475517713   12.268858641
   5.540000000  3.724032347   12.574423454
   5.560000000  3.978494651   12.863507223
   5.580000000  4.238572636   13.135890176
   5.600000000  4.503930258   13.391386419
   5.620000000  4.774228093   13.629843711
   5.640000000  5.049124007   13.851143122
   5.660000000  5.328273818   14.055198591
   5.680000000  5.611331950   14.241956376
   5.700000000  5.897952073   14.411394408
   5.720000000  6.187787727   14.563521540
   5.740000000  6.480492935   14.698376718
   5.760000000  6.775722795   14.816028048
   5.780000000  7.073134057   14.916571788
   5.800000000  7.372385667   15.000131261
   5.820000000  7.673139307   15.066855695
   5.840000000  7.975059895   15.116918991
   5.860000000  8.277816067   15.150518438
   5.880000000  8.581080632   15.167873363
   5.900000000  8.884531001   15.169223744
   5.920000000  9.187849582   15.154828770
   5.940000000  9.490724152   15.124965373
   5.960000000  9.792848197   15.079926734
   5.980000000  10.093921221   15.020020759
   6.000000000  10.393649027   14.945568554
   6.020000000  10.691743963   14.856902884
   6.040000000  10.987925143   14.754366643
   6.060000000  11.281918629   14.638311325
   6.080000000  11.573457596   14.509095519
   6.100000000  11.862282450   14.367083425
   6.120000000  12.148140933   14.212643403
   6.140000000  12.430788186   14.046146561
   6.160000000  12.709986795   13.867965394
   6.180000000  12.985506802   13.678472469
   6.200000000  13.257125694   13.478039182
   6.220000000  13.524628369   13.267034571
   6.240000000  13.787807077   13.045824215
   6.260000000  14.046461338   12.814769206
   6.280000000  14.300397845   12.574225212
   6.300000000  14.549430346   12.324541629
   6.320000000  14.793379510   12.066060836
   6.340000000  15.032072780   11.799117545
   6.360000000  15.265344212   11.524038267
   6.380000000  15.493034310   11.241140880
   6.400000000  15.714989847   10.950734318
   6.420000000  15.931063683   10.653118374
   6.440000000  16.141114582   10.348583619
   6.460000000  16.345007028   10.037411450
   6.480000000  16.542611040   9.719874250
   6.500000000  16.733801998   9.396235678
   6.520000000  16.918460467   9.066751071
   6.540000000  17.096472041   8.731667977
   6.560000000  17.267727186   8.391226795
   6.580000000  17.432121112   8.045661539
   6.600000000  17.589553648   7.695200701
   6.620000000  17.739929140   7.340068237
   6.640000000  17.883156377   6.980484638
   6.660000000  18.019148526   6.616668106
   6.680000000  18.147823102   6.248835814
   6.700000000  18.269101959   5.877205244
   6.720000000  18.382911311   5.501995600
   6.740000000  18.489181783   5.123429278
   6.760000000  18.587848482   4.741733389
   6.780000000  18.678851118   4.357141323
   6.800000000  18.762134135   3.969894337
   6.820000000  18.837646892   3.580243158
   6.840000000  18.905343862   3.188449595
   6.860000000  18.965184875   2.794788129
   6.880000000  19.017135387   2.399547484
   6.900000000  19.061166775   2.003032157
   6.920000000  19.097256673   1.605563887
   6.940000000  19.125389330   1.207483059
   6.960000000  19.145555995   0.809150019
   6.980000000  19.157755331   0.410946292
   7.000000000  19.161993847   0.013275674
   7.020000000  19.158286358   -0.383434797
   7.040000000  19.146656455   -0.778734021
   7.060000000  19.127136997   -1.172146175
   7.080000000  19.099770608   -1.563170229
   7.100000000  19.064610188   -1.951279641
   7.120000000  19.021719423   -2.335922262
   7.140000000  18.971173297   -2.716520435
   7.160000000  18.913058605   -3.092471328
   7.180000000  18.847474444   -3.463147485
   7.200000000  18.774532706   -3.827897618
   7.220000000  18.694358540   -4.186047633
   7.240000000  18.607090800   -4.536901904
   7.260000000  18.512882463   -4.879744798
   7.280000000  18.411901009   -5.213842438
   7.300000000  18.304328766   -5.538444723
   7.320000000  18.190363220   -5.852787577
   7.340000000  18.070217263   -6.156095451
   7.360000000  17.944119402   -6.447584044
   7.380000000  17.812313901   -6.726463250
   7.400000000  17.675060872   -6.991940311
   7.420000000  17.532636289   -7.243223169
   7.440000000  17.385331945   -7.479523998
   7.460000000  17.233455329   -7.700062895
   7.480000000  17.077329429   -7.904071725
   7.500000000  16.917292460   -8.090798075
   7.520000000  16.753697506   -8.259509317
   7.540000000  16.586912087   -8.409496745
   7.560000000  16.417317636   -8.540079762
   7.580000000  16.245308897   -8.650610085
   7.600000000  16.071293233   -8.740475953
   7.620000000  15.895689858   -8.809106295
   7.640000000  15.718928981   -8.855974832
   7.660000000  15.541450865   -8.880604094
   7.680000000  15.363704817   -8.882569306
   7.700000000  15.186148093   -8.861502122
   7.720000000  15.009244732   -8.817094172
   7.740000000  14.833464326   -8.749100403
   7.760000000  14.659280716   -8.657342168
   7.780000000  14.487170639   -8.541710056
   7.800000000  14.317612314   -8.402166418
   7.820000000  14.151083983   -8.238747576
   7.840000000  13.988062411   -8.051565691
   7.860000000  13.829021355   -7.840810263
   7.880000000  13.674430000   -7.606749251
   7.900000000  13.524751385   -7.349729793
   7.920000000  13.380440809   -7.070178515
   7.940000000  13.241944244   -6.768601413
   7.960000000  13.109696752   -6.445583313
   7.980000000  12.984120912   -6.101786882
   8.000000000  12.865625277   -5.737951209
   8.020000000  12.754602863   -5.354889955
   8.040000000  12.651429679   -4.953489054
   8.060000000  12.556463301   -4.534704009
   8.080000000  12.470041518   -4.099556762
   8.100000000  12.392481031   -3.649132170
   8.120000000  12.324076232   -3.184574101
   8.140000000  12.265098067   -2.707081161
   8.160000000  12.215792985   -2.217902094
   8.180000000  12.176381983   -1.718330858
   8.200000000  12.147059751   -1.209701421
   8.220000000  12.127993926   -0.693382308
   8.240000000  12.119324459   -0.170770911
   8.260000000  12.121163090   0.356712369
   8.280000000  12.133592953   0.887630147
   8.300000000  12.156668296   1.420534190
   8.320000000  12.190414321   1.953971624
   8.340000000  12.234827161   2.486491187
   8.360000000  12.289873968   3.016649478
   8.380000000  12.355493140   3.543017166
   8.400000000  12.431594655   4.064185123
   8.420000000  12.518060545   4.578770439
   8.440000000  12.614745473   5.085422284
   8.460000000  12.721477436   5.582827581
   8.480000000  12.838058576   6.069716457
   8.500000000  12.964266094   6.544867434
   8.520000000  13.099853273   7.007112338
   8.540000000  13.244550588   7.455340888
   8.560000000  13.398066909   7.888504947
   8.580000000  13.560090786   8.305622405
   8.600000000  13.730291805   8.705780683
   8.620000000  13.908322013   9.088139827
   8.640000000  14.093817398   9.451935188
   8.660000000  14.286399421   9.796479676
   8.680000000  14.485676585   10.121165570
   8.700000000  14.691246043   10.425465896
   8.720000000  14.902695221   10.708935350
   8.740000000  15.119603457   10.971210788
   8.760000000  15.341543652   11.212011272
   8.780000000  15.568083908   11.431137688
   8.800000000  15.798789160   11.628471941
   8.820000000  16.033222786   11.803975748
   8.840000000  16.270948190   11.957689033
   8.860000000  16.511530347   12.089727952
   8.880000000  16.754537308   12.200282563
   8.900000000  16.999541650   12.289614171
   8.920000000  17.246121875   12.358052353
   8.940000000  17.493863744   12.405991721
   8.960000000  17.742361544   12.433888410
   8.980000000  17.991219280   12.442256360
   9.000000000  18.240051798   12.431663386
   9.020000000  18.488485816   12.402727088
   9.040000000  18.736160882   12.356110624
   9.060000000  18.982730241   12.292518370
   9.080000000  19.227861616   12.212691506
   9.100000000  19.471237901   12.117403557
   9.120000000  19.712557759   12.007455904
   9.140000000  19.951536137   11.883673313
   9.160000000  20.187904691   11.746899495
   9.180000000  20.421412117   11.597992727
   9.200000000  20.651824400   11.437821558
   9.220000000  20.878924979   11.267260626
   9.240000000  21.102514825   11.087186600
   9.260000000  21.322412443   10.898474275
   9.280000000  21.538453796   10.701992835
   9.300000000  21.750492157   10.498602292
   9.320000000  21.958397888   10.289150132
   9.340000000  22.162058162   10.074468161
   9.360000000  22.361376614   9.855369576
   9.380000000  22.556272945   9.632646263
   9.400000000  22.746682465   9.407066322
   9.420000000  22.932555598   9.179371841
   9.440000000  23.113857338   8.950276899
   9.460000000  23.290566674   8.720465818
   9.480000000  23.462675971   8.490591652
   9.500000000  23.630190340   8.261274912
   9.520000000  23.793126968   8.033102529
   9.540000000  23.951514441   7.806627036
   9.560000000  24.105392049   7.582365983
   9.580000000  24.254809080   7.360801554
   9.600000000  24.399824111   7.142380391
   9.620000000  24.540504296   6.927513619
   9.640000000  24.676924656   6.716577041
   9.660000000  24.809167378   6.509911517
   9.680000000  24.937321117   6.307823494
   9.700000000  25.061480317   6.110585688
   9.720000000  25.181744544   5.918437900
   9.740000000  25.298217833   5.731587953
   9.760000000  25.411008062   5.550212737
   9.780000000  25.520226343   5.374459349
   9.800000000  25.625986436   5.204446322
   9.820000000  25.728404196   5.040264917
   9.840000000  25.827597033   4.881980480
   9.860000000  25.923683415   4.729633836
   9.880000000  26.016782386   4.583242731
   9.900000000  26.107013124   4.442803286
   9.920000000  26.194494518   4.308291471
   9.940000000  26.279344783   4.179664584
   9.960000000  26.361681101   4.056862719
   9.980000000  26.441619292   3.939810225
   10.000000000  26.519273510   3.882710926
